time,symbol,open,high,low,close,volume,trades
2025-09-04 21:10:30,BTCUSDT,110393.4,110400.0,110387.7,110400.0,33.019999999999996,219
2025-09-04 21:11:00,BTCUSDT,110399.9,110400.0,110399.9,110399.9,0.929,28
2025-09-04 21:11:00,BTCUSDT,110399.9,110400.0,110399.9,110399.9,0.929,28
2025-09-04 21:11:00,BTCUSDT,110399.9,110405.6,110387.3,110387.4,23.403,214
2025-09-04 21:11:30,BTCUSDT,110400.0,110405.6,110387.3,110387.4,22.473999999999997,186
2025-09-04 21:11:30,BTCUSDT,110400.0,110405.6,110387.3,110387.4,22.473999999999997,186
2025-09-04 21:12:00,BTCUSDT,110387.3,110387.4,110385.9,110386.0,22.625,133
2025-09-04 21:12:00,BTCUSDT,110387.3,110387.4,110385.9,110386.0,22.625,133
2025-09-04 21:12:00,BTCUSDT,110387.3,110387.4,110385.9,110385.9,28.503,190
99999,57
2025-09-04 21:12:30,BTCUSDT,110386.0,110386.0,110385.9,110385.9,5.877999999999999,57
2025-09-04 21:13:00,BTCUSDT,110385.9,110394.6,110385.9,110389.2,11.223999999999997,103
2025-09-04 21:13:00,BTCUSDT,110385.9,110394.6,110385.9,110389.2,11.223999999999997,103
2025-09-04 21:13:30,BTCUSDT,110389.2,110389.3,110389.2,110389.3,1.8749999999999998,35
2025-09-04 21:13:00,BTCUSDT,110385.9,110394.6,110385.9,110389.3,13.099,138
2025-09-04 21:13:30,BTCUSDT,110389.2,110389.3,110389.2,110389.3,1.8749999999999998,35
2025-09-04 21:14:00,BTCUSDT,110389.2,110389.2,110295.9,110295.9,56.611999999999995,484
2025-09-04 21:14:00,BTCUSDT,110389.2,110389.2,110295.9,110295.9,56.611999999999995,484
2025-09-04 21:14:30,BTCUSDT,110295.9,110295.9,110274.2,110274.2,17.811999999999998,176
2025-09-04 21:14:00,BTCUSDT,110389.2,110389.2,110274.2,110274.2,74.42399999999999,660
2025-09-04 21:15:00,BTCUSDT,110274.2,110330.8,110270.0,110311.8,46.864,515
2025-09-04 21:15:30,BTCUSDT,110311.7,110311.7,110288.5,110290.0,5.922,138
2025-09-04 21:15:30,BTCUSDT,110311.7,110311.7,110288.5,110290.0,5.922,138
2025-09-04 21:15:00,BTCUSDT,110274.2,110330.8,110270.0,110290.0,52.785999999999994,653
2025-09-04 21:16:00,BTCUSDT,110290.1,110299.9,110280.5,110291.6,12.084999999999997,162
2025-09-04 21:16:00,BTCUSDT,110290.1,110310.0,110280.5,110309.9,23.955,300
2025-09-04 21:16:30,BTCUSDT,110291.5,110310.0,110291.5,110309.9,11.87,138
2025-09-04 21:16:30,BTCUSDT,110291.5,110310.0,110291.5,110309.9,11.87,138
2025-09-04 21:17:00,BTCUSDT,110310.0,110310.0,110303.1,110303.1,13.957,125
2025-09-04 21:17:00,BTCUSDT,110310.0,110310.0,110303.1,110303.1,13.957,125
2025-09-04 21:17:30,BTCUSDT,110303.1,110329.3,110303.1,110329.2,6.419999999999999,113
2025-09-04 21:17:00,BTCUSDT,110310.0,110329.3,110303.1,110329.2,20.376999999999995,238
2025-09-04 21:17:30,BTCUSDT,110303.1,110329.3,110303.1,110329.2,6.419999999999999,113
2025-09-04 21:18:00,BTCUSDT,110329.3,110342.1,110318.2,110337.8,11.909,143
2025-09-04 21:18:00,BTCUSDT,110329.3,110342.1,110318.2,110337.8,11.909,143
2025-09-04 21:18:30,BTCUSDT,110337.7,110365.9,110337.7,110360.0,6.761000000000001,127
2025-09-04 21:18:00,BTCUSDT,110329.3,110365.9,110318.2,110360.0,18.67,270
2025-09-04 21:18:30,BTCUSDT,110337.7,110365.9,110337.7,110360.0,6.761000000000001,127
2025-09-04 21:19:00,BTCUSDT,110360.0,110383.6,110359.9,110383.6,2.9750000000000005,80
2025-09-04 21:19:00,BTCUSDT,110360.0,110383.6,110359.9,110383.6,2.9750000000000005,80
2025-09-04 21:19:30,BTCUSDT,110383.6,110383.6,110367.0,110367.1,12.994999999999996,125
2025-09-04 21:19:00,BTCUSDT,110360.0,110383.6,110359.9,110367.1,15.969999999999995,205
2025-09-04 21:19:30,BTCUSDT,110383.6,110383.6,110367.0,110367.1,12.994999999999996,125
2025-09-04 21:20:00,BTCUSDT,110367.2,110375.3,110366.9,110366.9,3.1829999999999994,87
2025-09-04 21:20:00,BTCUSDT,110367.2,110375.3,110366.9,110366.9,3.1829999999999994,87
2025-09-04 21:20:30,BTCUSDT,110366.9,110366.9,110325.4,110341.9,9.895999999999999,177
2025-09-04 21:20:00,BTCUSDT,110367.2,110375.3,110325.4,110341.9,13.078999999999999,264
2025-09-04 21:20:30,BTCUSDT,110366.9,110366.9,110325.4,110341.9,9.895999999999999,177
2025-09-04 21:21:00,BTCUSDT,110341.9,110342.0,110341.9,110342.0,2.0239999999999996,31
2025-09-04 21:21:00,BTCUSDT,110341.9,110342.0,110341.9,110342.0,2.0239999999999996,31
2025-09-04 21:21:00,BTCUSDT,110341.9,110352.0,110341.9,110346.3,7.048000000000001,188
2025-09-04 21:21:30,BTCUSDT,110341.9,110352.0,110341.9,110346.3,5.024,157
2025-09-04 21:21:30,BTCUSDT,110341.9,110352.0,110341.9,110346.3,5.024,157
2025-09-04 21:22:00,BTCUSDT,110346.3,110352.0,110344.3,110344.3,1.8859999999999997,51
2025-09-04 21:22:00,BTCUSDT,110346.3,110352.0,110344.3,110344.3,1.8859999999999997,51
2025-09-04 21:22:30,BTCUSDT,110344.4,110344.4,110344.3,110344.3,5.128,50
2025-09-04 21:22:00,BTCUSDT,110346.3,110352.0,110344.3,110344.3,7.013999999999998,101
2025-09-04 21:22:30,BTCUSDT,110344.4,110344.4,110344.3,110344.3,5.128,50
2025-09-04 21:23:00,BTCUSDT,110344.4,110352.0,110344.3,110352.0,6.343000000000001,63
2025-09-04 21:23:00,BTCUSDT,110344.4,110352.0,110344.3,110352.0,6.343000000000001,63
2025-09-04 21:23:30,BTCUSDT,110352.0,110383.9,110351.9,110383.7,10.837,134
2025-09-04 21:23:30,BTCUSDT,110352.0,110383.9,110351.9,110383.7,10.837,134
2025-09-04 21:23:00,BTCUSDT,110344.4,110383.9,110344.3,110383.7,17.18,197
2025-09-04 21:24:00,BTCUSDT,110383.8,110400.0,110383.8,110400.0,19.424000000000003,183
2025-09-04 21:24:00,BTCUSDT,110383.8,110400.0,110383.8,110400.0,19.424000000000003,183
2025-09-04 21:24:30,BTCUSDT,110400.0,110413.2,110398.0,110398.1,19.66,155
2025-09-04 21:24:00,BTCUSDT,110383.8,110413.2,110383.8,110398.1,39.084,338
2025-09-04 21:25:00,BTCUSDT,110398.0,110398.0,110350.0,110350.0,10.655999999999999,163
2025-09-04 21:25:00,BTCUSDT,110398.0,110398.0,110341.0,110341.1,18.369,275
99999,112
2025-09-04 21:25:30,BTCUSDT,110350.0,110356.1,110341.0,110341.1,7.712999999999999,112
2025-09-04 21:26:00,BTCUSDT,110341.0,110341.0,110333.4,110335.6,12.255999999999998,89
2025-09-04 21:26:00,BTCUSDT,110341.0,110341.0,110333.4,110335.6,12.255999999999998,89
2025-09-04 21:26:30,BTCUSDT,110335.6,110355.7,110335.6,110355.6,7.834999999999999,112
2025-09-04 21:26:00,BTCUSDT,110341.0,110355.7,110333.4,110355.6,20.090999999999998,201
2025-09-04 21:26:30,BTCUSDT,110335.6,110355.7,110335.6,110355.6,7.834999999999999,112
2025-09-04 21:27:00,BTCUSDT,110355.7,110366.0,110335.6,110353.6,4.656,226
2025-09-04 21:27:00,BTCUSDT,110355.7,110366.0,110335.6,110353.6,4.656,226
2025-09-04 21:27:30,BTCUSDT,110351.1,110360.5,110351.1,110360.5,5.569000000000001,68
2025-09-04 21:27:00,BTCUSDT,110355.7,110366.0,110335.6,110360.5,10.225000000000001,294
2025-09-04 21:27:30,BTCUSDT,110351.1,110360.5,110351.1,110360.5,5.569000000000001,68
2025-09-04 21:28:00,BTCUSDT,110360.5,110365.7,110360.5,110365.6,0.16200000000000003,29
2025-09-04 21:28:00,BTCUSDT,110360.5,110365.7,110360.5,110365.6,0.16200000000000003,29
2025-09-04 21:28:00,BTCUSDT,110360.5,110365.7,110360.5,110365.7,2.3550000000000004,66
2025-09-04 21:28:30,BTCUSDT,110365.6,110365.7,110365.6,110365.7,2.1929999999999996,37
2025-09-04 21:28:30,BTCUSDT,110365.6,110365.7,110365.6,110365.7,2.1929999999999996,37
2025-09-04 21:29:00,BTCUSDT,110365.6,110382.0,110365.6,110381.9,5.025,75
2025-09-04 21:29:00,BTCUSDT,110365.6,110382.0,110365.6,110381.9,5.025,75
