time,start_ms,start_iso,open,high,low,close,volume,vwap,bb_mid,bb_up,bb_low,bb_width,bb_status,bb_score,vwap_status,vwap_dist_pct,vwap_score,ema_5,ema_12,ema_21,rsi,ema_dist_pct,ema_score,ema_status,ema_pair_abs_diff_12_21,ema_pair_spread_pct_12_21,ema_pair_score_12_21,ema_pair_status_12_21,ema_dist_pct_21,ema_score_21,ema_status_21,ema_pair_abs_diff,ema_pair_spread_pct,ema_pair_score,ema_pair_status,candle_pattern
2025-08-23 00:20:00+00:00,1755908400000,2025-08-23T00:20:00+00:00,116745.4,116811.9,116745.4,116807.7,18.86699999999998,116776.50962198885,116738.21500000001,116795.08046491485,116681.34953508517,0.09742390684119591,BREAK_UP,122.19191402699141,VWAP = CROSSOVER,0.03,99.97,116761.88874287656,116749.93306646572,116754.32054874317,58.505798921432266,0.05,99.95,EMA = CROSSOVER,4.387482,0.0,4.387482,FAST_BELOW_SLOW,0.05,99.95,EMA = CROSSOVER,4.387482,0.0,4.387482,FAST_BELOW_SLOW,BULLISH_ENGULFING
2025-08-23 00:20:30+00:00,1755908430000,2025-08-23T00:20:30+00:00,116807.7,116811.9,116796.0,116808.4,10.709999999999997,116777.13930835508,116740.63,116804.65927767812,116676.60072232189,0.10969493256651679,BREAK_UP,105.84220603035996,VWAP < CLOSE,0.03,99.97,116777.39249525104,116758.92797931714,116759.23686249378,58.60927191377148,0.04,99.96,EMA < CLOSE,0.308883,0.0,0.308883,FAST_BELOW_SLOW,0.04,99.96,EMA < CLOSE,0.308883,0.0,0.308883,FAST_BELOW_SLOW,GREEN
2025-08-23 00:21:00+00:00,1755908460000,2025-08-23T00:21:00+00:00,116808.4,116812.7,116793.6,116805.5,9.90599999999999,116777.66819048303,116743.975,116813.9449328282,116674.0050671718,0.11986902592309434,UPPER_HALF,87.93062607471165,VWAP < CLOSE,0.02,99.98,116786.76166350071,116766.09290557605,116763.44260226708,57.96438219370729,0.04,99.96,EMA < CLOSE,2.650303,0.0,2.650303,EMA FAST = CROSSOVER,0.04,99.96,EMA < CLOSE,2.650303,0.0,2.650303,EMA FAST = CROSSOVER,BEARISH_ENGULFING
2025-08-23 00:21:30+00:00,1755908490000,2025-08-23T00:21:30+00:00,116805.4,116817.9,116805.4,116809.1,2.1249999999999964,116777.80788895304,116747.93000000001,116823.04601959627,116672.81398040375,0.12868068769400606,UPPER_HALF,81.43402742678617,VWAP < CLOSE,0.03,99.97,116794.20777566715,116772.70938164128,116767.59327478826,58.5737561252122,0.04,99.96,EMA < CLOSE,5.116107,0.0,5.116107,FAST_ABOVE_SLOW,0.04,99.96,EMA < CLOSE,5.116107,0.0,5.116107,FAST_ABOVE_SLOW,BULLISH_ENGULFING
2025-08-23 00:22:00+00:00,1755908520000,2025-08-23T00:22:00+00:00,116809.0,116878.6,116809.0,116878.6,13.135999999999939,116779.77892048513,116755.36000000002,116849.02018150737,116661.69981849266,0.1604383413444176,BREAK_UP,131.5820640281809,VWAP < CLOSE,0.08,99.92,116822.33851711144,116789.00024600417,116777.68479526204,68.16777247670002,0.09,99.91,EMA < CLOSE,11.315451,0.01,11.315451,FAST_ABOVE_SLOW,0.09,99.91,EMA < CLOSE,11.315451,0.01,11.315451,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:22:30+00:00,1755908550000,2025-08-23T00:22:30+00:00,116878.5,116909.7,116878.5,116904.8,17.81000000000001,116783.70392073656,116764.285,116877.20609236098,116651.36390763902,0.193417177797096,BREAK_UP,124.43645120861038,VWAP < CLOSE,0.1,99.9,116849.8256780743,116806.81559277276,116789.2407229655,70.90346532775656,0.1,99.9,EMA < CLOSE,17.57487,0.02,17.57487,FAST_ABOVE_SLOW,0.1,99.9,EMA < CLOSE,17.57487,0.02,17.57487,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:23:00+00:00,1755908580000,2025-08-23T00:23:00+00:00,116904.8,116950.0,116904.8,116949.9,23.34199999999998,116790.02566083972,116773.205,116912.17651470716,116634.23348529285,0.23801952632396228,BREAK_UP,127.14476083270006,VWAP < CLOSE,0.14,99.86,116883.18378538286,116828.82857850002,116803.84611178681,74.90198799116534,0.13,99.87,EMA < CLOSE,24.982467,0.02,24.982467,FAST_ABOVE_SLOW,0.13,99.87,EMA < CLOSE,24.982467,0.02,24.982467,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:23:30+00:00,1755908610000,2025-08-23T00:23:30+00:00,116950.0,116973.4,116950.0,116959.0,32.83799999999995,116799.51278706829,116784.44499999999,116943.84201973375,116625.04798026623,0.272976456297347,BREAK_UP,109.50957570697591,VWAP < CLOSE,0.14,99.86,116908.45585692191,116848.85495103848,116817.95101071529,75.62971490496766,0.12,99.88,EMA < CLOSE,30.90394,0.03,30.90394,FAST_ABOVE_SLOW,0.12,99.88,EMA < CLOSE,30.90394,0.03,30.90394,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:24:00+00:00,1755908640000,2025-08-23T00:24:00+00:00,116959.0,116959.0,116914.5,116922.8,25.660000000000075,116805.02896889416,116794.585,116961.89884013288,116627.27115986713,0.2865095845545854,UPPER_HALF,76.63143700376659,VWAP < CLOSE,0.1,99.9,116913.23723794795,116860.23111241717,116827.4827370139,67.27323645707482,0.08,99.92,EMA < CLOSE,32.748375,0.03,32.748375,FAST_ABOVE_SLOW,0.08,99.92,EMA < CLOSE,32.748375,0.03,32.748375,FAST_ABOVE_SLOW,BEARISH_ENGULFING
2025-08-23 00:24:30+00:00,1755908670000,2025-08-23T00:24:30+00:00,116922.8,116922.8,116902.7,116902.7,8.460999999999999,116806.44139143286,116805.63499999998,116970.8460078052,116640.42399219476,0.2828819137111339,UPPER_HALF,58.75213842557648,VWAP < CLOSE,0.08,99.92,116909.72482529865,116866.76478742991,116834.32067001263,63.10396968321332,0.06,99.94,EMA < CLOSE,32.444117,0.03,32.444117,FAST_ABOVE_SLOW,0.06,99.94,EMA < CLOSE,32.444117,0.03,32.444117,FAST_ABOVE_SLOW,RED
2025-08-23 00:25:00+00:00,1755908700000,2025-08-23T00:25:00+00:00,116902.8,116910.0,116883.8,116884.0,6.66099999999998,116807.3496273859,116814.775,116976.04309820922,116653.50690179077,0.2761090764575422,UPPER_HALF,42.92541474025375,VWAP < CLOSE,0.07,99.93,116901.14988353243,116869.41635859454,116838.83697273875,59.414691193664936,0.04,99.96,EMA < CLOSE,30.579386,0.03,30.579386,FAST_ABOVE_SLOW,0.04,99.96,EMA < CLOSE,30.579386,0.03,30.579386,FAST_ABOVE_SLOW,RED
2025-08-23 00:25:30+00:00,1755908730000,2025-08-23T00:25:30+00:00,116884.0,116899.6,116853.9,116899.6,9.562999999999992,116808.4978290332,116824.69499999999,116981.13340289399,116668.256597106,0.26781735299030174,UPPER_HALF,47.88146555728909,VWAP < CLOSE,0.08,99.92,116900.6332556883,116874.05999573384,116844.36088430794,61.4399920634751,0.05,99.95,EMA < CLOSE,29.699111,0.03,29.699111,FAST_ABOVE_SLOW,0.05,99.95,EMA < CLOSE,29.699111,0.03,29.699111,FAST_ABOVE_SLOW,BULLISH_ENGULFING
2025-08-23 00:26:00+00:00,1755908760000,2025-08-23T00:26:00+00:00,116899.6,116914.7,116889.0,116914.7,9.718999999999983,116809.95508431758,116832.92000000001,116990.12257758711,116675.71742241291,0.269106648343807,UPPER_HALF,52.0220477649183,VWAP < CLOSE,0.09,99.91,116905.32217045888,116880.31230408249,116850.75534937084,63.346644220750754,0.05,99.95,EMA < CLOSE,29.556955,0.03,29.556955,FAST_ABOVE_SLOW,0.05,99.95,EMA < CLOSE,29.556955,0.03,29.556955,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:26:30+00:00,1755908790000,2025-08-23T00:26:30+00:00,116914.7,116941.8,116914.7,116941.8,2.0379999999999963,116810.33825535652,116841.43999999999,117002.79773176402,116680.08226823596,0.2761994918310322,UPPER_HALF,62.19720549049681,VWAP < CLOSE,0.11,99.89,116917.48144697258,116889.77194960826,116859.03213579167,66.54396258862663,0.07,99.93,EMA < CLOSE,30.739814,0.03,30.739814,FAST_ABOVE_SLOW,0.07,99.93,EMA < CLOSE,30.739814,0.03,30.739814,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:27:00+00:00,1755908820000,2025-08-23T00:27:00+00:00,116941.8,116963.6,116910.3,116911.5,11.285999999999976,116812.34459289514,116848.45,117009.19051760534,116687.70948239465,0.2751264866677196,UPPER_HALF,39.22470882845216,VWAP < CLOSE,0.08,99.92,116915.48763131506,116893.1147265916,116863.80194162879,60.21892435646343,0.04,99.96,EMA < CLOSE,29.312785,0.03,29.312785,FAST_ABOVE_SLOW,0.04,99.96,EMA < CLOSE,29.312785,0.03,29.312785,FAST_ABOVE_SLOW,BEARISH_ENGULFING
2025-08-23 00:27:30+00:00,1755908850000,2025-08-23T00:27:30+00:00,116910.8,116910.9,116901.0,116901.0,1.699999999999997,116812.57924590421,116856.72,117010.24269669349,116703.19730330652,0.26275373242289546,UPPER_HALF,28.84264083013297,VWAP < CLOSE,0.08,99.92,116910.65842087672,116894.3278455775,116867.18358329889,58.15601342052195,0.03,99.97,EMA < CLOSE,27.144262,0.02,27.144262,FAST_ABOVE_SLOW,0.03,99.97,EMA < CLOSE,27.144262,0.02,27.144262,FAST_ABOVE_SLOW,RED
2025-08-23 00:28:00+00:00,1755908880000,2025-08-23T00:28:00+00:00,116901.0,116901.0,116861.2,116865.4,9.450999999999992,116813.464518938,116863.51499999998,117005.51011646545,116721.51988353452,0.24301017552905727,UPPER_HALF,1.3275104432690354,VWAP < CLOSE,0.04,99.96,116895.57228058449,116889.87740779635,116867.02143936262,51.690492295673245,0.0,100.0,EMA = CROSSUNDER,22.855968,0.02,22.855968,FAST_ABOVE_SLOW,0.0,100.0,EMA = CROSSUNDER,22.855968,0.02,22.855968,FAST_ABOVE_SLOW,RED
2025-08-23 00:28:30+00:00,1755908910000,2025-08-23T00:28:30+00:00,116865.4,116887.9,116865.4,116887.8,4.568000000000001,116813.91380388272,116872.28,116996.42571438453,116748.13428561547,0.2124468084040677,UPPER_HALF,12.50143839194785,VWAP < CLOSE,0.06,99.94,116892.98152038967,116889.55780659692,116868.91039942057,55.07488542012177,0.02,100.0,EMA = CROSSOVER,20.647407,0.02,20.647407,FAST_ABOVE_SLOW,0.02,100.0,EMA = CROSSOVER,20.647407,0.02,20.647407,FAST_ABOVE_SLOW,BULLISH_ENGULFING
2025-08-23 00:29:00+00:00,1755908940000,2025-08-23T00:29:00+00:00,116887.8,116905.1,116887.8,116899.7,6.290000000000011,116814.67995873766,116879.97,116990.11356268093,116769.82643731908,0.1884729482407041,UPPER_HALF,17.912985125772284,VWAP < CLOSE,0.07,99.93,116895.22101359312,116891.11814404355,116871.7094540187,56.80611278653444,0.02,99.98,EMA < CLOSE,19.40869,0.02,19.40869,FAST_ABOVE_SLOW,0.02,99.98,EMA < CLOSE,19.40869,0.02,19.40869,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:29:30+00:00,1755908970000,2025-08-23T00:29:30+00:00,116899.7,116910.9,116896.0,116910.9,2.317999999999997,116814.98704233326,116888.245,116980.04487962982,116796.44512037018,0.15707290263416954,UPPER_HALF,24.678681596776237,VWAP < CLOSE,0.08,99.92,116900.44734239543,116894.16150649838,116875.27223092609,58.429801450591675,0.03,99.97,EMA < CLOSE,18.889276,0.02,18.889276,FAST_ABOVE_SLOW,0.03,99.97,EMA < CLOSE,18.889276,0.02,18.889276,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:30:00+00:00,1755909000000,2025-08-23T00:30:00+00:00,116910.8,116966.7,116904.7,116966.7,85.27900000000008,116829.42382193147,116896.19499999999,116986.23913306846,116806.15086693152,0.15405827891741014,UPPER_HALF,78.30049287789991,VWAP < CLOSE,0.12,99.88,116922.53156159696,116905.3212747294,116883.58384629645,65.40684590027635,0.07,99.93,EMA < CLOSE,21.737428,0.02,21.737428,FAST_ABOVE_SLOW,0.07,99.93,EMA < CLOSE,21.737428,0.02,21.737428,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:30:30+00:00,1755909030000,2025-08-23T00:30:30+00:00,116966.7,116993.1,116966.6,116980.0,16.881000000000025,116832.63526642056,116904.775,116992.39088611693,116817.15911388306,0.14989274153590182,UPPER_HALF,85.85771751471214,VWAP < CLOSE,0.13,99.87,116941.68770773131,116916.81030938642,116892.34895117859,66.83561946443997,0.07,99.93,EMA < CLOSE,24.461358,0.02,24.461358,FAST_ABOVE_SLOW,0.07,99.93,EMA < CLOSE,24.461358,0.02,24.461358,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:31:00+00:00,1755909060000,2025-08-23T00:31:00+00:00,116980.0,116980.1,116958.0,116958.1,8.004,116833.96526668036,116912.405,116990.13068365771,116834.67931634228,0.13296396333257263,UPPER_HALF,58.79009080378042,VWAP < CLOSE,0.11,99.89,116947.15847182088,116923.16256948082,116898.32631925326,62.274605647099506,0.05,99.95,EMA < CLOSE,24.83625,0.02,24.83625,FAST_ABOVE_SLOW,0.05,99.95,EMA < CLOSE,24.83625,0.02,24.83625,FAST_ABOVE_SLOW,BEARISH_ENGULFING
2025-08-23 00:31:30+00:00,1755909090000,2025-08-23T00:31:30+00:00,116958.1,116989.0,116958.1,116962.0,6.640999999999999,116835.08416736488,116920.05,116984.5871675863,116855.5128324137,0.11039538143594514,UPPER_HALF,65.00130323230226,VWAP < CLOSE,0.11,99.89,116952.10564788058,116929.13755879145,116904.11483568477,62.761960609794706,0.05,99.95,EMA < CLOSE,25.022723,0.02,25.022723,FAST_ABOVE_SLOW,0.05,99.95,EMA < CLOSE,25.022723,0.02,25.022723,FAST_ABOVE_SLOW,BULLISH_ENGULFING
2025-08-23 00:32:00+00:00,1755909120000,2025-08-23T00:32:00+00:00,116962.0,116979.9,116950.0,116976.0,8.370000000000003,116836.457402482,116924.92,116990.89452841866,116858.94547158133,0.11284938816920242,UPPER_HALF,77.4238198055011,VWAP < CLOSE,0.12,99.88,116960.0704319204,116936.34716513124,116910.64985062252,64.53321732728548,0.06,99.94,EMA < CLOSE,25.697315,0.02,25.697315,FAST_ABOVE_SLOW,0.06,99.94,EMA < CLOSE,25.697315,0.02,25.697315,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:32:30+00:00,1755909150000,2025-08-23T00:32:30+00:00,116976.1,116997.3,116969.7,116983.1,11.55599999999998,116838.51382716917,116928.835,116998.74457802811,116858.9254219719,0.1195762842041587,UPPER_HALF,77.62169581193466,VWAP < CLOSE,0.12,99.88,116967.74695461361,116943.5399089572,116917.23622783864,65.43125249483725,0.06,99.94,EMA < CLOSE,26.303681,0.02,26.303681,FAST_ABOVE_SLOW,0.06,99.94,EMA < CLOSE,26.303681,0.02,26.303681,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:33:00+00:00,1755909180000,2025-08-23T00:33:00+00:00,116983.0,116987.3,116972.8,116972.8,2.442999999999997,116838.9242998943,116929.98000000001,117001.95181670674,116858.00818329328,0.12310241857004178,UPPER_HALF,59.49551082577431,VWAP < CLOSE,0.11,99.89,116969.43130307575,116948.04146142532,116922.28747985332,62.94141164020847,0.04,99.96,EMA < CLOSE,25.753982,0.02,25.753982,FAST_ABOVE_SLOW,0.04,99.96,EMA < CLOSE,25.753982,0.02,25.753982,FAST_ABOVE_SLOW,BEARISH_ENGULFING
2025-08-23 00:33:30+00:00,1755909210000,2025-08-23T00:33:30+00:00,116972.8,116998.0,116972.8,116997.9,3.5879999999999943,116839.5742716493,116931.925,117008.86006027857,116854.98993972143,0.13158948726546793,UPPER_HALF,85.75414090985265,VWAP < CLOSE,0.14,99.86,116978.92086871716,116955.71200582144,116929.16134532119,66.30619842168181,0.06,99.94,EMA < CLOSE,26.550661,0.02,26.550661,FAST_ABOVE_SLOW,0.06,99.94,EMA < CLOSE,26.550661,0.02,26.550661,FAST_ABOVE_SLOW,BULLISH_ENGULFING
2025-08-23 00:34:00+00:00,1755909240000,2025-08-23T00:34:00+00:00,116997.9,116997.9,116950.6,116950.6,20.662000000000063,116842.648255703,116933.31499999999,117010.54435387575,116856.08564612422,0.13209127591356803,UPPER_HALF,22.381386263985952,VWAP < CLOSE,0.09,99.91,116969.48057914479,116954.92554338736,116931.11031392835,55.989366937997914,0.02,100.0,EMA < CLOSE,23.815229,0.02,23.815229,FAST_ABOVE_SLOW,0.02,100.0,EMA < CLOSE,23.815229,0.02,23.815229,FAST_ABOVE_SLOW,BEARISH_ENGULFING
2025-08-23 00:34:30+00:00,1755909270000,2025-08-23T00:34:30+00:00,116950.6,116972.9,116950.6,116972.9,1.7999999999999972,116842.90711021132,116936.825,117014.54907284792,116859.10092715207,0.1329334413653232,UPPER_HALF,46.414191483238234,VWAP < CLOSE,0.11,99.89,116970.62038609653,116957.69084440469,116934.90937629848,59.21160229486199,0.03,99.97,EMA < CLOSE,22.781468,0.02,22.781468,FAST_ABOVE_SLOW,0.03,99.97,EMA < CLOSE,22.781468,0.02,22.781468,FAST_ABOVE_SLOW,BULLISH_ENGULFING
2025-08-23 00:35:00+00:00,1755909300000,2025-08-23T00:35:00+00:00,116972.8,116993.2,116972.8,116993.2,4.628000000000001,116843.68049643326,116942.285,117019.74025869863,116864.82974130138,0.13246749659222867,UPPER_HALF,65.7347233173649,VWAP < CLOSE,0.13,99.87,116978.14692406435,116963.15379141935,116940.20852390771,61.943147360382234,0.05,99.95,EMA < CLOSE,22.945268,0.02,22.945268,FAST_ABOVE_SLOW,0.05,99.95,EMA < CLOSE,22.945268,0.02,22.945268,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:35:30+00:00,1755909330000,2025-08-23T00:35:30+00:00,116993.1,116993.1,116962.0,116966.5,8.654999999999996,116844.97961580042,116945.63,117021.1775505895,116870.0824494105,0.12920115200457005,UPPER_HALF,27.624985637896195,VWAP < CLOSE,0.1,99.9,116974.2646160429,116963.66859273944,116942.59865809791,56.576447520026285,0.02,99.98,EMA < CLOSE,21.069935,0.02,21.069935,FAST_ABOVE_SLOW,0.02,99.98,EMA < CLOSE,21.069935,0.02,21.069935,FAST_ABOVE_SLOW,BEARISH_ENGULFING
2025-08-23 00:36:00+00:00,1755909360000,2025-08-23T00:36:00+00:00,116966.5,116966.6,116921.2,116921.2,7.921000000000001,116845.8063675286,116945.95499999999,117021.02191614866,116870.88808385131,0.1283788159217188,LOWER_HALF,32.9772438648402,VWAP < CLOSE,0.06,99.94,116956.57641069527,116957.13496308723,116940.65332554355,48.844308909650515,0.02,100.0,EMA = CROSSUNDER,16.481638,0.01,16.481638,FAST_ABOVE_SLOW,0.02,100.0,EMA = CROSSUNDER,16.481638,0.01,16.481638,FAST_ABOVE_SLOW,RED
2025-08-23 00:36:30+00:00,1755909390000,2025-08-23T00:36:30+00:00,116921.2,116921.3,116908.5,116908.5,3.2889999999999944,116846.05704840357,116944.29,117021.10845871971,116867.47154128028,0.13137615991292512,LOWER_HALF,46.59036460338522,VWAP < CLOSE,0.05,99.95,116940.55094046352,116949.65266107381,116937.73029594868,46.908743043486155,0.02,99.98,EMA > CLOSE,11.922365,0.01,11.922365,FAST_ABOVE_SLOW,0.02,99.98,EMA > CLOSE,11.922365,0.01,11.922365,FAST_ABOVE_SLOW,RED
2025-08-23 00:37:00+00:00,1755909420000,2025-08-23T00:37:00+00:00,116908.5,116908.5,116884.0,116884.0,5.493999999999994,116846.34360650249,116942.915,117022.9490746187,116862.8809253813,0.13687716715236553,LOWER_HALF,73.61239607131111,VWAP < CLOSE,0.03,99.97,116921.70062697568,116939.55225167783,116932.84572358971,43.3406478604465,0.04,99.96,EMA > CLOSE,6.706528,0.01,6.706528,FAST_ABOVE_SLOW,0.04,99.96,EMA > CLOSE,6.706528,0.01,6.706528,FAST_ABOVE_SLOW,RED
2025-08-23 00:37:30+00:00,1755909450000,2025-08-23T00:37:30+00:00,116884.0,116927.3,116884.0,116927.3,10.406000000000008,116847.11754470502,116944.23000000001,117022.3064266605,116866.15357333951,0.13352762536552082,LOWER_HALF,21.683881709553738,VWAP < CLOSE,0.07,99.93,116923.56708465047,116937.66728988124,116932.34156689973,50.50605975531711,0.0,100.0,EMA > CLOSE,5.325723,0.0,5.325723,FAST_ABOVE_SLOW,0.0,100.0,EMA > CLOSE,5.325723,0.0,5.325723,FAST_ABOVE_SLOW,BULLISH_ENGULFING
2025-08-23 00:38:00+00:00,1755909480000,2025-08-23T00:38:00+00:00,116927.3,116929.2,116927.2,116929.2,1.774999999999998,116847.27879341047,116947.42,117017.11627249769,116877.7237275023,0.11919249265642817,LOWER_HALF,26.142000636745532,VWAP < CLOSE,0.07,99.93,116925.44472310031,116936.3646298995,116932.05596990885,50.80008478218529,0.0,100.0,EMA > CLOSE,4.30866,0.0,4.30866,FAST_ABOVE_SLOW,0.0,100.0,EMA > CLOSE,4.30866,0.0,4.30866,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:38:30+00:00,1755909510000,2025-08-23T00:38:30+00:00,116929.2,116939.6,116929.2,116939.5,2.5489999999999973,116847.5307015992,116950.00499999998,117014.28935190674,116885.7206480932,0.10993475700453077,LOWER_HALF,16.34145742860225,VWAP < CLOSE,0.08,99.92,116930.12981540021,116936.84699453035,116932.73269991712,52.44922717414955,0.01,100.0,EMA = CROSSOVER,4.114295,0.0,4.114295,FAST_ABOVE_SLOW,0.01,100.0,EMA = CROSSOVER,4.114295,0.0,4.114295,FAST_ABOVE_SLOW,GREEN
2025-08-23 00:39:00+00:00,1755909540000,2025-08-23T00:39:00+00:00,116939.6,116939.6,116881.0,116881.0,9.331999999999987,116848.07538211027,116949.06999999999,117016.71022767609,116881.4297723239,0.11567467390051543,BREAK_DOWN,100.63537977207817,VWAP < CLOSE,0.03,99.97,116913.75321026682,116928.25514921799,116928.02972719738,43.52559189743924,0.04,99.96,EMA = CROSSUNDER,0.225422,0.0,0.225422,FAST_ABOVE_SLOW,0.04,99.96,EMA = CROSSUNDER,0.225422,0.0,0.225422,FAST_ABOVE_SLOW,BEARISH_ENGULFING
2025-08-23 00:39:30+00:00,1755909570000,2025-08-23T00:39:30+00:00,116880.3,116888.4,116875.2,116885.9,2.516999999999996,116848.17237727091,116947.82000000002,117019.06359901125,116876.5764009888,0.12183826771842016,LOWER_HALF,86.91307129317667,VWAP < CLOSE,0.03,99.97,116904.46880684455,116921.73897241522,116924.19975199761,44.37921223022053,0.03,99.97,EMA > CLOSE,2.46078,0.0,2.46078,EMA FAST = CROSSUNDER,0.03,99.97,EMA > CLOSE,2.46078,0.0,2.46078,EMA FAST = CROSSUNDER,BULLISH_ENGULFING
2025-08-23 00:40:00+00:00,1755909600000,2025-08-23T00:40:00+00:00,116885.9,116905.4,116875.5,116893.2,6.042000000000001,116848.45708716793,116944.14499999999,117018.62322433483,116869.66677566514,0.12737401147333274,LOWER_HALF,68.40254377076455,VWAP < CLOSE,0.04,99.96,116900.71253789637,116917.3483612744,116921.3815927251,45.69612008208902,0.02,99.98,EMA > CLOSE,4.033231,0.0,4.033231,FAST_BELOW_SLOW,0.02,99.98,EMA > CLOSE,4.033231,0.0,4.033231,FAST_BELOW_SLOW,GREEN
2025-08-23 00:40:30+00:00,1755909630000,2025-08-23T00:40:30+00:00,116893.1,116900.2,116871.0,116871.0,2.0159999999999965,116848.52791679549,116938.69499999999,117017.69574619945,116859.69425380054,0.1351148072918955,LOWER_HALF,85.68906403677373,VWAP < CLOSE,0.02,100.0,116890.80835859758,116910.21784415525,116916.80144793191,42.407766921323436,0.04,99.96,EMA > CLOSE,6.583604,0.01,6.583604,FAST_BELOW_SLOW,0.04,99.96,EMA > CLOSE,6.583604,0.01,6.583604,FAST_BELOW_SLOW,BEARISH_ENGULFING
2025-08-23 00:41:00+00:00,1755909660000,2025-08-23T00:41:00+00:00,116871.0,116873.9,116871.0,116873.8,0.6820000000000002,116848.54599670057,116934.48000000001,117017.7687411363,116851.19125886372,0.14245369053899223,LOWER_HALF,72.85498516661505,VWAP < CLOSE,0.02,99.98,116885.13890573173,116904.6150989006,116912.89222539264,42.965245829425406,0.03,99.97,EMA > CLOSE,8.277126,0.01,8.277126,FAST_BELOW_SLOW,0.03,99.97,EMA > CLOSE,8.277126,0.01,8.277126,FAST_BELOW_SLOW,BULLISH_ENGULFING
2025-08-23 00:41:30+00:00,1755909690000,2025-08-23T00:41:30+00:00,116873.9,116873.9,116870.6,116870.6,1.1589999999999991,116848.5751495821,116929.90999999999,117016.61718309383,116843.20281690615,0.148306251315573,LOWER_HALF,68.4026373410028,VWAP < CLOSE,0.02,100.0,116880.29260382116,116899.38200676204,116909.04747762968,42.459403646454355,0.03,99.97,EMA > CLOSE,9.665471,0.01,9.665471,FAST_BELOW_SLOW,0.03,99.97,EMA > CLOSE,9.665471,0.01,9.665471,FAST_BELOW_SLOW,BEARISH_ENGULFING
2025-08-23 00:42:00+00:00,1755909720000,2025-08-23T00:42:00+00:00,116870.6,116870.7,116849.0,116851.5,5.151999999999956,116848.6224112643,116923.68499999998,117014.06144106771,116833.30855893226,0.15459047680155644,LOWER_HALF,79.87147883618239,VWAP < CLOSE,0.0,100.0,116870.69506921411,116892.01554418326,116903.81588875424,39.472249132457264,0.04,99.96,EMA > CLOSE,11.800345,0.01,11.800345,FAST_BELOW_SLOW,0.04,99.96,EMA > CLOSE,11.800345,0.01,11.800345,FAST_BELOW_SLOW,RED
2025-08-23 00:42:30+00:00,1755909750000,2025-08-23T00:42:30+00:00,116851.5,116851.6,116841.9,116841.9,1.3889999999999976,116848.61718357514,116916.625,117009.36256250876,116823.88743749124,0.15863879496822433,LOWER_HALF,80.57684284426779,VWAP = CROSSUNDER,0.01,100.0,116861.0967128094,116884.30546046277,116898.18717159475,38.024254170075174,0.05,99.95,EMA > CLOSE,13.881711,0.01,13.881711,FAST_BELOW_SLOW,0.05,99.95,EMA > CLOSE,13.881711,0.01,13.881711,FAST_BELOW_SLOW,RED
2025-08-23 00:43:00+00:00,1755909780000,2025-08-23T00:43:00+00:00,116841.9,116841.9,116819.8,116819.8,1.4150000000000005,116848.58449254055,116908.975,117007.00589054,116810.94410946002,0.1677046446433852,LOWER_HALF,90.9662245329764,VWAP > CLOSE,0.02,99.98,116847.33114187294,116874.38154346851,116891.06106508613,34.854405152596016,0.06,99.94,EMA > CLOSE,16.679522,0.01,16.679522,FAST_BELOW_SLOW,0.06,99.94,EMA > CLOSE,16.679522,0.01,16.679522,FAST_BELOW_SLOW,RED
2025-08-23 00:43:30+00:00,1755909810000,2025-08-23T00:43:30+00:00,116819.8,116832.5,116819.8,116822.5,4.397999999999997,116848.47298870968,116900.205,116996.20738486653,116804.20261513347,0.16424673483939503,LOWER_HALF,80.94069757568288,VWAP > CLOSE,0.02,99.98,116839.05409458197,116866.39976755028,116884.8282409874,35.56118086924931,0.05,99.95,EMA > CLOSE,18.428473,0.02,18.428473,FAST_BELOW_SLOW,0.05,99.95,EMA > CLOSE,18.428473,0.02,18.428473,FAST_BELOW_SLOW,BULLISH_ENGULFING
2025-08-23 00:44:00+00:00,1755909840000,2025-08-23T00:44:00+00:00,116822.5,116822.6,116800.0,116800.1,4.266999999999989,116848.2867314389,116892.68000000001,116995.08227731874,116790.27772268128,0.17520733944799904,LOWER_HALF,90.40814562367461,VWAP > CLOSE,0.04,99.96,116826.06939638799,116856.19980331179,116877.12567362489,32.41877614665779,0.07,99.93,EMA > CLOSE,20.92587,0.02,20.92587,FAST_BELOW_SLOW,0.07,99.93,EMA > CLOSE,20.92587,0.02,20.92587,FAST_BELOW_SLOW,BEARISH_ENGULFING
